Date (LT),Site,Parameter,Year,Month,Day,Hour,NowCast Conc.,AQI,AQI Category,Raw Conc.,Conc. Unit,Duration,QC Name
2019-11-29 06:00:00,Hanoi,PM2.5 - Principal,2019,11,29,6,61.7,154,Unhealthy,47.0,UG/M3,1 Hr,Valid
2019-11-29 07:00:00,Hanoi,PM2.5 - Principal,2019,11,29,7,49.8,136,Unhealthy for Sensitive Groups,38.0,UG/M3,1 Hr,Valid
2019-11-29 08:00:00,Hanoi,PM2.5 - Principal,2019,11,29,8,43.9,122,Unhealthy for Sensitive Groups,38.0,UG/M3,1 Hr,Valid
2019-11-29 09:00:00,Hanoi,PM2.5 - Principal,2019,11,29,9,43.4,120,Unhealthy for Sensitive Groups,43.0,UG/M3,1 Hr,Valid
2019-11-29 10:00:00,Hanoi,PM2.5 - Principal,2019,11,29,10,43.2,120,Unhealthy for Sensitive Groups,43.0,UG/M3,1 Hr,Valid
2019-11-29 11:00:00,Hanoi,PM2.5 - Principal,2019,11,29,11,44.6,123,Unhealthy for Sensitive Groups,46.0,UG/M3,1 Hr,Valid
2019-11-29 12:00:00,Hanoi,PM2.5 - Principal,2019,11,29,12,46.8,129,Unhealthy for Sensitive Groups,49.0,UG/M3,1 Hr,Valid
2019-11-29 13:00:00,Hanoi,PM2.5 - Principal,2019,11,29,13,51.9,141,Unhealthy for Sensitive Groups,57.0,UG/M3,1 Hr,Valid
2019-11-29 14:00:00,Hanoi,PM2.5 - Principal,2019,11,29,14,57.4,152,Unhealthy,63.0,UG/M3,1 Hr,Valid
2019-11-29 15:00:00,Hanoi,PM2.5 - Principal,2019,11,29,15,59.2,153,Unhealthy,61.0,UG/M3,1 Hr,Valid
2019-11-29 16:00:00,Hanoi,PM2.5 - Principal,2019,11,29,16,58.7,153,Unhealthy,60.0,UG/M3,1 Hr,Valid
2019-11-29 17:00:00,Hanoi,PM2.5 - Principal,2019,11,29,17,62.4,155,Unhealthy,67.0,UG/M3,1 Hr,Valid
2019-11-29 18:00:00,Hanoi,PM2.5 - Principal,2019,11,29,18,64.0,155,Unhealthy,66.0,UG/M3,1 Hr,Valid
2019-11-29 19:00:00,Hanoi,PM2.5 - Principal,2019,11,29,19,69.1,158,Unhealthy,74.0,UG/M3,1 Hr,Valid
2019-11-29 20:00:00,Hanoi,PM2.5 - Principal,2019,11,29,20,65.1,156,Unhealthy,61.0,UG/M3,1 Hr,Valid
2019-11-29 21:00:00,Hanoi,PM2.5 - Principal,2019,11,29,21,67.2,157,Unhealthy,70.0,UG/M3,1 Hr,Valid
2019-11-29 22:00:00,Hanoi,PM2.5 - Principal,2019,11,29,22,65.8,156,Unhealthy,64.0,UG/M3,1 Hr,Valid
2019-11-29 23:00:00,Hanoi,PM2.5 - Principal,2019,11,29,23,64.1,155,Unhealthy,61.0,UG/M3,1 Hr,Valid
2019-11-30 00:00:00,Hanoi,PM2.5 - Principal,2019,11,30,0,63.9,155,Unhealthy,62.0,UG/M3,1 Hr,Valid
2019-11-30 01:00:00,Hanoi,PM2.5 - Principal,2019,11,30,1,63.5,155,Unhealthy,61.0,UG/M3,1 Hr,Valid
2019-11-30 02:00:00,Hanoi,PM2.5 - Principal,2019,11,30,2,58.5,153,Unhealthy,50.0,UG/M3,1 Hr,Valid
2019-11-30 03:00:00,Hanoi,PM2.5 - Principal,2019,11,30,3,55.7,151,Unhealthy,50.0,UG/M3,1 Hr,Valid
2019-11-30 04:00:00,Hanoi,PM2.5 - Principal,2019,11,30,4,48.0,132,Unhealthy for Sensitive Groups,41.0,UG/M3,1 Hr,Valid
2019-11-30 05:00:00,Hanoi,PM2.5 - Principal,2019,11,30,5,59.6,153,Unhealthy,74.0,UG/M3,1 Hr,Valid
2019-11-30 06:00:00,Hanoi,PM2.5 - Principal,2019,11,30,6,95.2,171,Unhealthy,130.0,UG/M3,1 Hr,Valid
2019-11-30 07:00:00,Hanoi,PM2.5 - Principal,2019,11,30,7,117.1,183,Unhealthy,139.0,UG/M3,1 Hr,Valid
2019-11-30 08:00:00,Hanoi,PM2.5 - Principal,2019,11,30,8,124.0,186,Unhealthy,131.0,UG/M3,1 Hr,Valid
2019-11-30 09:00:00,Hanoi,PM2.5 - Principal,2019,11,30,9,122.5,186,Unhealthy,121.0,UG/M3,1 Hr,Valid
2019-11-30 10:00:00,Hanoi,PM2.5 - Principal,2019,11,30,10,116.2,182,Unhealthy,110.0,UG/M3,1 Hr,Valid
2019-11-30 11:00:00,Hanoi,PM2.5 - Principal,2019,11,30,11,103.1,176,Unhealthy,90.0,UG/M3,1 Hr,Valid
2019-11-30 12:00:00,Hanoi,PM2.5 - Principal,2019,11,30,12,103.0,176,Unhealthy,103.0,UG/M3,1 Hr,Valid
2019-11-30 13:00:00,Hanoi,PM2.5 - Principal,2019,11,30,13,102.0,175,Unhealthy,101.0,UG/M3,1 Hr,Valid
2019-11-30 14:00:00,Hanoi,PM2.5 - Principal,2019,11,30,14,94.5,171,Unhealthy,87.0,UG/M3,1 Hr,Valid
2019-11-30 15:00:00,Hanoi,PM2.5 - Principal,2019,11,30,15,89.7,169,Unhealthy,85.0,UG/M3,1 Hr,Valid
2019-11-30 16:00:00,Hanoi,PM2.5 - Principal,2019,11,30,16,82.7,165,Unhealthy,74.0,UG/M3,1 Hr,Valid
2019-11-30 17:00:00,Hanoi,PM2.5 - Principal,2019,11,30,17,80.0,164,Unhealthy,77.0,UG/M3,1 Hr,Valid
2019-11-30 18:00:00,Hanoi,PM2.5 - Principal,2019,11,30,18,79.5,163,Unhealthy,79.0,UG/M3,1 Hr,Valid
2019-11-30 19:00:00,Hanoi,PM2.5 - Principal,2019,11,30,19,75.1,161,Unhealthy,70.0,UG/M3,1 Hr,Valid
2019-11-30 20:00:00,Hanoi,PM2.5 - Principal,2019,11,30,20,76.7,162,Unhealthy,78.0,UG/M3,1 Hr,Valid
2019-11-30 21:00:00,Hanoi,PM2.5 - Principal,2019,11,30,21,78.2,163,Unhealthy,80.0,UG/M3,1 Hr,Valid
2019-11-30 22:00:00,Hanoi,PM2.5 - Principal,2019,11,30,22,85.0,166,Unhealthy,99.0,UG/M3,1 Hr,Valid
2019-11-30 23:00:00,Hanoi,PM2.5 - Principal,2019,11,30,23,79.8,164,Unhealthy,69.0,UG/M3,1 Hr,Valid
2019-12-01 00:00:00,Hanoi,PM2.5 - Principal,2019,12,1,0,76.3,162,Unhealthy,69.0,UG/M3,1 Hr,Valid
2019-12-01 01:00:00,Hanoi,PM2.5 - Principal,2019,12,1,1,71.5,159,Unhealthy,64.0,UG/M3,1 Hr,Valid
2019-12-01 02:00:00,Hanoi,PM2.5 - Principal,2019,12,1,2,64.6,156,Unhealthy,57.0,UG/M3,1 Hr,Valid
2019-12-01 03:00:00,Hanoi,PM2.5 - Principal,2019,12,1,3,66.4,157,Unhealthy,69.0,UG/M3,1 Hr,Valid
2019-12-01 04:00:00,Hanoi,PM2.5 - Principal,2019,12,1,4,67.9,157,Unhealthy,70.0,UG/M3,1 Hr,Valid
2019-12-01 05:00:00,Hanoi,PM2.5 - Principal,2019,12,1,5,67.5,157,Unhealthy,67.0,UG/M3,1 Hr,Valid
2019-12-01 06:00:00,Hanoi,PM2.5 - Principal,2019,12,1,6,97.7,173,Unhealthy,128.0,UG/M3,1 Hr,Valid
2019-12-01 07:00:00,Hanoi,PM2.5 - Principal,2019,12,1,7,88.3,168,Unhealthy,79.0,UG/M3,1 Hr,Valid
2019-12-01 08:00:00,Hanoi,PM2.5 - Principal,2019,12,1,8,78.6,163,Unhealthy,69.0,UG/M3,1 Hr,Valid
2019-12-01 09:00:00,Hanoi,PM2.5 - Principal,2019,12,1,9,72.8,160,Unhealthy,67.0,UG/M3,1 Hr,Valid
2019-12-01 10:00:00,Hanoi,PM2.5 - Principal,2019,12,1,10,69.9,158,Unhealthy,67.0,UG/M3,1 Hr,Valid
2019-12-01 11:00:00,Hanoi,PM2.5 - Principal,2019,12,1,11,66.4,157,Unhealthy,63.0,UG/M3,1 Hr,Valid
2019-12-01 12:00:00,Hanoi,PM2.5 - Principal,2019,12,1,12,65.7,156,Unhealthy,65.0,UG/M3,1 Hr,Valid
2019-12-01 13:00:00,Hanoi,PM2.5 - Principal,2019,12,1,13,70.3,159,Unhealthy,75.0,UG/M3,1 Hr,Valid
2019-12-01 14:00:00,Hanoi,PM2.5 - Principal,2019,12,1,14,72.6,160,Unhealthy,75.0,UG/M3,1 Hr,Valid
2019-12-01 15:00:00,Hanoi,PM2.5 - Principal,2019,12,1,15,75.3,161,Unhealthy,78.0,UG/M3,1 Hr,Valid
2019-12-01 16:00:00,Hanoi,PM2.5 - Principal,2019,12,1,16,74.6,161,Unhealthy,74.0,UG/M3,1 Hr,Valid
2019-12-01 17:00:00,Hanoi,PM2.5 - Principal,2019,12,1,17,71.8,159,Unhealthy,69.0,UG/M3,1 Hr,Valid
2019-12-01 18:00:00,Hanoi,PM2.5 - Principal,2019,12,1,18,57.0,152,Unhealthy,41.0,UG/M3,1 Hr,Valid
2019-12-01 19:00:00,Hanoi,PM2.5 - Principal,2019,12,1,19,50.9,139,Unhealthy for Sensitive Groups,44.0,UG/M3,1 Hr,Valid
2019-12-01 20:00:00,Hanoi,PM2.5 - Principal,2019,12,1,20,47.1,130,Unhealthy for Sensitive Groups,43.0,UG/M3,1 Hr,Valid
2019-12-01 21:00:00,Hanoi,PM2.5 - Principal,2019,12,1,21,35.7,101,Unhealthy for Sensitive Groups,25.0,UG/M3,1 Hr,Valid
2019-12-01 22:00:00,Hanoi,PM2.5 - Principal,2019,12,1,22,30.3,89,Moderate,25.0,UG/M3,1 Hr,Valid
2019-12-01 23:00:00,Hanoi,PM2.5 - Principal,2019,12,1,23,25.6,79,Moderate,21.0,UG/M3,1 Hr,Valid
2019-12-02 00:00:00,Hanoi,PM2.5 - Principal,2019,12,2,0,22.3,72,Moderate,19.0,UG/M3,1 Hr,Valid
2019-12-02 01:00:00,Hanoi,PM2.5 - Principal,2019,12,2,1,19.6,67,Moderate,17.0,UG/M3,1 Hr,Valid
2019-12-02 02:00:00,Hanoi,PM2.5 - Principal,2019,12,2,2,18.3,64,Moderate,17.0,UG/M3,1 Hr,Valid
2019-12-02 03:00:00,Hanoi,PM2.5 - Principal,2019,12,2,3,20.1,68,Moderate,22.0,UG/M3,1 Hr,Valid
2019-12-02 04:00:00,Hanoi,PM2.5 - Principal,2019,12,2,4,19.5,67,Moderate,19.0,UG/M3,1 Hr,Valid
2019-12-02 05:00:00,Hanoi,PM2.5 - Principal,2019,12,2,5,20.2,68,Moderate,21.0,UG/M3,1 Hr,Valid
2019-12-02 06:00:00,Hanoi,PM2.5 - Principal,2019,12,2,6,21.1,70,Moderate,22.0,UG/M3,1 Hr,Valid
2019-12-02 07:00:00,Hanoi,PM2.5 - Principal,2019,12,2,7,20.5,69,Moderate,20.0,UG/M3,1 Hr,Valid
2019-12-02 08:00:00,Hanoi,PM2.5 - Principal,2019,12,2,8,20.6,69,Moderate,21.0,UG/M3,1 Hr,Valid
2019-12-02 09:00:00,Hanoi,PM2.5 - Principal,2019,12,2,9,20.7,69,Moderate,21.0,UG/M3,1 Hr,Valid
2019-12-02 10:00:00,Hanoi,PM2.5 - Principal,2019,12,2,10,22.5,73,Moderate,26.0,UG/M3,1 Hr,Valid
2019-12-02 11:00:00,Hanoi,PM2.5 - Principal,2019,12,2,11,22.0,72,Moderate,21.0,UG/M3,1 Hr,Valid
2019-12-02 12:00:00,Hanoi,PM2.5 - Principal,2019,12,2,12,22.0,72,Moderate,22.0,UG/M3,1 Hr,Valid
2019-12-02 13:00:00,Hanoi,PM2.5 - Principal,2019,12,2,13,23.0,74,Moderate,25.0,UG/M3,1 Hr,Valid
2019-12-02 14:00:00,Hanoi,PM2.5 - Principal,2019,12,2,14,22.5,73,Moderate,22.0,UG/M3,1 Hr,Valid
2019-12-02 15:00:00,Hanoi,PM2.5 - Principal,2019,12,2,15,23.5,75,Moderate,26.0,UG/M3,1 Hr,Valid
2019-12-02 16:00:00,Hanoi,PM2.5 - Principal,2019,12,2,16,23.8,76,Moderate,25.0,UG/M3,1 Hr,Valid
2019-12-02 17:00:00,Hanoi,PM2.5 - Principal,2019,12,2,17,26.1,80,Moderate,30.0,UG/M3,1 Hr,Valid
2019-12-02 18:00:00,Hanoi,PM2.5 - Principal,2019,12,2,18,32.3,93,Moderate,38.0,UG/M3,1 Hr,Valid
2019-12-02 19:00:00,Hanoi,PM2.5 - Principal,2019,12,2,19,35.9,102,Unhealthy for Sensitive Groups,40.0,UG/M3,1 Hr,Valid
2019-12-02 20:00:00,Hanoi,PM2.5 - Principal,2019,12,2,20,38.5,108,Unhealthy for Sensitive Groups,41.0,UG/M3,1 Hr,Valid
2019-12-02 21:00:00,Hanoi,PM2.5 - Principal,2019,12,2,21,43.8,121,Unhealthy for Sensitive Groups,49.0,UG/M3,1 Hr,Valid
2019-12-02 22:00:00,Hanoi,PM2.5 - Principal,2019,12,2,22,47.9,132,Unhealthy for Sensitive Groups,52.0,UG/M3,1 Hr,Valid
2019-12-02 23:00:00,Hanoi,PM2.5 - Principal,2019,12,2,23,49.9,136,Unhealthy for Sensitive Groups,52.0,UG/M3,1 Hr,Valid
2019-12-03 00:00:00,Hanoi,PM2.5 - Principal,2019,12,3,0,56.4,151,Unhealthy,63.0,UG/M3,1 Hr,Valid
2019-12-03 01:00:00,Hanoi,PM2.5 - Principal,2019,12,3,1,71.2,159,Unhealthy,86.0,UG/M3,1 Hr,Valid
2019-12-03 02:00:00,Hanoi,PM2.5 - Principal,2019,12,3,2,64.6,156,Unhealthy,58.0,UG/M3,1 Hr,Valid
2019-12-03 03:00:00,Hanoi,PM2.5 - Principal,2019,12,3,3,76.8,162,Unhealthy,89.0,UG/M3,1 Hr,Valid
2019-12-03 04:00:00,Hanoi,PM2.5 - Principal,2019,12,3,4,60.4,154,Unhealthy,44.0,UG/M3,1 Hr,Valid
2019-12-03 05:00:00,Hanoi,PM2.5 - Principal,2019,12,3,5,47.7,131,Unhealthy for Sensitive Groups,35.0,UG/M3,1 Hr,Valid
2019-12-03 06:00:00,Hanoi,PM2.5 - Principal,2019,12,3,6,40.3,113,Unhealthy for Sensitive Groups,33.0,UG/M3,1 Hr,Valid
2019-12-03 07:00:00,Hanoi,PM2.5 - Principal,2019,12,3,7,40.6,114,Unhealthy for Sensitive Groups,41.0,UG/M3,1 Hr,Valid
2019-12-03 08:00:00,Hanoi,PM2.5 - Principal,2019,12,3,8,39.3,110,Unhealthy for Sensitive Groups,38.0,UG/M3,1 Hr,Valid
2019-12-03 09:00:00,Hanoi,PM2.5 - Principal,2019,12,3,9,36.1,102,Unhealthy for Sensitive Groups,33.0,UG/M3,1 Hr,Valid
2019-12-03 10:00:00,Hanoi,PM2.5 - Principal,2019,12,3,10,36.5,103,Unhealthy for Sensitive Groups,37.0,UG/M3,1 Hr,Valid
2019-12-03 11:00:00,Hanoi,PM2.5 - Principal,2019,12,3,11,35.2,100,Moderate,34.0,UG/M3,1 Hr,Valid
2019-12-03 12:00:00,Hanoi,PM2.5 - Principal,2019,12,3,12,36.6,104,Unhealthy for Sensitive Groups,38.0,UG/M3,1 Hr,Valid
2019-12-03 13:00:00,Hanoi,PM2.5 - Principal,2019,12,3,13,35.8,102,Unhealthy for Sensitive Groups,35.0,UG/M3,1 Hr,Valid
2019-12-03 14:00:00,Hanoi,PM2.5 - Principal,2019,12,3,14,37.4,106,Unhealthy for Sensitive Groups,39.0,UG/M3,1 Hr,Valid
2019-12-03 15:00:00,Hanoi,PM2.5 - Principal,2019,12,3,15,35.5,101,Unhealthy for Sensitive Groups,32.0,UG/M3,1 Hr,Valid
2019-12-03 16:00:00,Hanoi,PM2.5 - Principal,2019,12,3,16,35.9,102,Unhealthy for Sensitive Groups,37.0,UG/M3,1 Hr,Valid
2019-12-03 17:00:00,Hanoi,PM2.5 - Principal,2019,12,3,17,37.4,106,Unhealthy for Sensitive Groups,42.0,UG/M3,1 Hr,Valid
2019-12-03 18:00:00,Hanoi,PM2.5 - Principal,2019,12,3,18,42.3,118,Unhealthy for Sensitive Groups,50.0,UG/M3,1 Hr,Valid
2019-12-03 19:00:00,Hanoi,PM2.5 - Principal,2019,12,3,19,52.8,144,Unhealthy for Sensitive Groups,62.0,UG/M3,1 Hr,Valid
2019-12-03 20:00:00,Hanoi,PM2.5 - Principal,2019,12,3,20,77.1,162,Unhealthy,101.0,UG/M3,1 Hr,Valid
2019-12-03 21:00:00,Hanoi,PM2.5 - Principal,2019,12,3,21,82.0,165,Unhealthy,87.0,UG/M3,1 Hr,Valid
2019-12-03 22:00:00,Hanoi,PM2.5 - Principal,2019,12,3,22,109.0,179,Unhealthy,136.0,UG/M3,1 Hr,Valid
2019-12-03 23:00:00,Hanoi,PM2.5 - Principal,2019,12,3,23,109.0,179,Unhealthy,109.0,UG/M3,1 Hr,Valid
2019-12-04 00:00:00,Hanoi,PM2.5 - Principal,2019,12,4,0,101.5,175,Unhealthy,94.0,UG/M3,1 Hr,Valid
2019-12-04 01:00:00,Hanoi,PM2.5 - Principal,2019,12,4,1,124.2,186,Unhealthy,147.0,UG/M3,1 Hr,Valid
2019-12-04 02:00:00,Hanoi,PM2.5 - Principal,2019,12,4,2,126.1,187,Unhealthy,128.0,UG/M3,1 Hr,Valid
2019-12-04 03:00:00,Hanoi,PM2.5 - Principal,2019,12,4,3,108.0,178,Unhealthy,90.0,UG/M3,1 Hr,Valid
2019-12-04 04:00:00,Hanoi,PM2.5 - Principal,2019,12,4,4,85.0,166,Unhealthy,62.0,UG/M3,1 Hr,Valid
2019-12-04 05:00:00,Hanoi,PM2.5 - Principal,2019,12,4,5,71.0,159,Unhealthy,57.0,UG/M3,1 Hr,Valid
2019-12-04 06:00:00,Hanoi,PM2.5 - Principal,2019,12,4,6,69.0,158,Unhealthy,67.0,UG/M3,1 Hr,Valid
2019-12-04 07:00:00,Hanoi,PM2.5 - Principal,2019,12,4,7,77.5,162,Unhealthy,86.0,UG/M3,1 Hr,Valid
2019-12-04 08:00:00,Hanoi,PM2.5 - Principal,2019,12,4,8,83.2,165,Unhealthy,89.0,UG/M3,1 Hr,Valid
2019-12-04 09:00:00,Hanoi,PM2.5 - Principal,2019,12,4,9,79.1,163,Unhealthy,75.0,UG/M3,1 Hr,Valid
2019-12-04 10:00:00,Hanoi,PM2.5 - Principal,2019,12,4,10,63.5,155,Unhealthy,48.0,UG/M3,1 Hr,Valid
2019-12-04 11:00:00,Hanoi,PM2.5 - Principal,2019,12,4,11,49.7,136,Unhealthy for Sensitive Groups,36.0,UG/M3,1 Hr,Valid
2019-12-04 12:00:00,Hanoi,PM2.5 - Principal,2019,12,4,12,43.8,121,Unhealthy for Sensitive Groups,38.0,UG/M3,1 Hr,Valid
2019-12-04 13:00:00,Hanoi,PM2.5 - Principal,2019,12,4,13,37.9,107,Unhealthy for Sensitive Groups,32.0,UG/M3,1 Hr,Valid
2019-12-04 14:00:00,Hanoi,PM2.5 - Principal,2019,12,4,14,34.4,98,Moderate,31.0,UG/M3,1 Hr,Valid
2019-12-04 15:00:00,Hanoi,PM2.5 - Principal,2019,12,4,15,30.7,90,Moderate,27.0,UG/M3,1 Hr,Valid
2019-12-04 16:00:00,Hanoi,PM2.5 - Principal,2019,12,4,16,31.3,91,Moderate,32.0,UG/M3,1 Hr,Valid
2019-12-04 17:00:00,Hanoi,PM2.5 - Principal,2019,12,4,17,40.6,114,Unhealthy for Sensitive Groups,50.0,UG/M3,1 Hr,Valid
2019-12-04 18:00:00,Hanoi,PM2.5 - Principal,2019,12,4,18,51.8,141,Unhealthy for Sensitive Groups,63.0,UG/M3,1 Hr,Valid
2019-12-04 19:00:00,Hanoi,PM2.5 - Principal,2019,12,4,19,70.4,159,Unhealthy,89.0,UG/M3,1 Hr,Valid
2019-12-04 20:00:00,Hanoi,PM2.5 - Principal,2019,12,4,20,83.7,166,Unhealthy,97.0,UG/M3,1 Hr,Valid
2019-12-04 21:00:00,Hanoi,PM2.5 - Principal,2019,12,4,21,90.3,169,Unhealthy,97.0,UG/M3,1 Hr,Valid
2019-12-04 22:00:00,Hanoi,PM2.5 - Principal,2019,12,4,22,84.1,166,Unhealthy,78.0,UG/M3,1 Hr,Valid
2019-12-04 23:00:00,Hanoi,PM2.5 - Principal,2019,12,4,23,71.5,159,Unhealthy,59.0,UG/M3,1 Hr,Valid
2019-12-05 00:00:00,Hanoi,PM2.5 - Principal,2019,12,5,0,59.7,153,Unhealthy,48.0,UG/M3,1 Hr,Valid
2019-12-05 01:00:00,Hanoi,PM2.5 - Principal,2019,12,5,1,50.9,139,Unhealthy for Sensitive Groups,42.0,UG/M3,1 Hr,Valid
2019-12-05 02:00:00,Hanoi,PM2.5 - Principal,2019,12,5,2,58.9,153,Unhealthy,67.0,UG/M3,1 Hr,Valid
2019-12-05 03:00:00,Hanoi,PM2.5 - Principal,2019,12,5,3,70.4,159,Unhealthy,82.0,UG/M3,1 Hr,Valid
2019-12-05 04:00:00,Hanoi,PM2.5 - Principal,2019,12,5,4,62.2,154,Unhealthy,54.0,UG/M3,1 Hr,Valid
2019-12-05 05:00:00,Hanoi,PM2.5 - Principal,2019,12,5,5,52.1,142,Unhealthy for Sensitive Groups,42.0,UG/M3,1 Hr,Valid
2019-12-05 06:00:00,Hanoi,PM2.5 - Principal,2019,12,5,6,47.0,129,Unhealthy for Sensitive Groups,42.0,UG/M3,1 Hr,Valid
2019-12-05 07:00:00,Hanoi,PM2.5 - Principal,2019,12,5,7,43.5,121,Unhealthy for Sensitive Groups,40.0,UG/M3,1 Hr,Valid
2019-12-05 08:00:00,Hanoi,PM2.5 - Principal,2019,12,5,8,45.7,126,Unhealthy for Sensitive Groups,48.0,UG/M3,1 Hr,Valid
2019-12-05 09:00:00,Hanoi,PM2.5 - Principal,2019,12,5,9,42.8,119,Unhealthy for Sensitive Groups,40.0,UG/M3,1 Hr,Valid
2019-12-05 10:00:00,Hanoi,PM2.5 - Principal,2019,12,5,10,38.9,109,Unhealthy for Sensitive Groups,35.0,UG/M3,1 Hr,Valid
2019-12-05 11:00:00,Hanoi,PM2.5 - Principal,2019,12,5,11,38.9,109,Unhealthy for Sensitive Groups,-999.0,UG/M3,1 Hr,Missing
2019-12-05 14:00:00,Hanoi,PM2.5 - Principal,2019,12,5,14,-999.0,-999,,40.0,UG/M3,1 Hr,Valid
2019-12-05 15:00:00,Hanoi,PM2.5 - Principal,2019,12,5,15,38.9,109,Unhealthy for Sensitive Groups,38.0,UG/M3,1 Hr,Valid
2019-12-05 16:00:00,Hanoi,PM2.5 - Principal,2019,12,5,16,37.1,105,Unhealthy for Sensitive Groups,34.0,UG/M3,1 Hr,Valid
2019-12-05 17:00:00,Hanoi,PM2.5 - Principal,2019,12,5,17,36.7,104,Unhealthy for Sensitive Groups,36.0,UG/M3,1 Hr,Valid
2019-12-05 18:00:00,Hanoi,PM2.5 - Principal,2019,12,5,18,40.1,112,Unhealthy for Sensitive Groups,47.0,UG/M3,1 Hr,Valid
2019-12-05 19:00:00,Hanoi,PM2.5 - Principal,2019,12,5,19,52.8,144,Unhealthy for Sensitive Groups,65.0,UG/M3,1 Hr,Valid
2019-12-05 20:00:00,Hanoi,PM2.5 - Principal,2019,12,5,20,81.4,164,Unhealthy,109.0,UG/M3,1 Hr,Valid
2019-12-05 21:00:00,Hanoi,PM2.5 - Principal,2019,12,5,21,99.2,174,Unhealthy,117.0,UG/M3,1 Hr,Valid
2019-12-05 22:00:00,Hanoi,PM2.5 - Principal,2019,12,5,22,88.6,168,Unhealthy,78.0,UG/M3,1 Hr,Valid
2019-12-05 23:00:00,Hanoi,PM2.5 - Principal,2019,12,5,23,78.8,163,Unhealthy,69.0,UG/M3,1 Hr,Valid
2019-12-06 00:00:00,Hanoi,PM2.5 - Principal,2019,12,6,0,64.3,156,Unhealthy,50.0,UG/M3,1 Hr,Valid
2019-12-06 01:00:00,Hanoi,PM2.5 - Principal,2019,12,6,1,71.2,159,Unhealthy,78.0,UG/M3,1 Hr,Valid
2019-12-06 02:00:00,Hanoi,PM2.5 - Principal,2019,12,6,2,70.6,159,Unhealthy,70.0,UG/M3,1 Hr,Valid
2019-12-06 03:00:00,Hanoi,PM2.5 - Principal,2019,12,6,3,56.8,152,Unhealthy,43.0,UG/M3,1 Hr,Valid
2019-12-06 04:00:00,Hanoi,PM2.5 - Principal,2019,12,6,4,43.4,120,Unhealthy for Sensitive Groups,30.0,UG/M3,1 Hr,Valid
2019-12-06 05:00:00,Hanoi,PM2.5 - Principal,2019,12,6,5,43.4,120,Unhealthy for Sensitive Groups,-999.0,UG/M3,1 Hr,Missing
2019-12-06 06:00:00,Hanoi,PM2.5 - Principal,2019,12,6,6,32.4,94,Moderate,27.0,UG/M3,1 Hr,Valid
2019-12-06 07:00:00,Hanoi,PM2.5 - Principal,2019,12,6,7,30.4,89,Moderate,29.0,UG/M3,1 Hr,Valid
2019-12-06 08:00:00,Hanoi,PM2.5 - Principal,2019,12,6,8,31.2,91,Moderate,32.0,UG/M3,1 Hr,Valid
2019-12-06 09:00:00,Hanoi,PM2.5 - Principal,2019,12,6,9,31.1,91,Moderate,31.0,UG/M3,1 Hr,Valid
2019-12-06 10:00:00,Hanoi,PM2.5 - Principal,2019,12,6,10,32.5,94,Moderate,34.0,UG/M3,1 Hr,Valid
2019-12-06 11:00:00,Hanoi,PM2.5 - Principal,2019,12,6,11,31.2,91,Moderate,30.0,UG/M3,1 Hr,Valid
2019-12-06 12:00:00,Hanoi,PM2.5 - Principal,2019,12,6,12,32.1,93,Moderate,33.0,UG/M3,1 Hr,Valid
2019-12-06 13:00:00,Hanoi,PM2.5 - Principal,2019,12,6,13,32.5,94,Moderate,33.0,UG/M3,1 Hr,Valid
2019-12-06 14:00:00,Hanoi,PM2.5 - Principal,2019,12,6,14,31.0,91,Moderate,29.0,UG/M3,1 Hr,Valid
2019-12-06 15:00:00,Hanoi,PM2.5 - Principal,2019,12,6,15,31.5,92,Moderate,33.0,UG/M3,1 Hr,Valid
2019-12-06 16:00:00,Hanoi,PM2.5 - Principal,2019,12,6,16,30.5,90,Moderate,27.0,UG/M3,1 Hr,Valid
2019-12-06 17:00:00,Hanoi,PM2.5 - Principal,2019,12,6,17,30.4,89,Moderate,30.0,UG/M3,1 Hr,Valid
2019-12-06 18:00:00,Hanoi,PM2.5 - Principal,2019,12,6,18,34.8,99,Moderate,43.0,UG/M3,1 Hr,Valid
2019-12-06 19:00:00,Hanoi,PM2.5 - Principal,2019,12,6,19,47.6,131,Unhealthy for Sensitive Groups,59.0,UG/M3,1 Hr,Valid
2019-12-06 20:00:00,Hanoi,PM2.5 - Principal,2019,12,6,20,62.8,155,Unhealthy,78.0,UG/M3,1 Hr,Valid
2019-12-06 21:00:00,Hanoi,PM2.5 - Principal,2019,12,6,21,80.9,164,Unhealthy,99.0,UG/M3,1 Hr,Valid
2019-12-06 22:00:00,Hanoi,PM2.5 - Principal,2019,12,6,22,93.4,171,Unhealthy,106.0,UG/M3,1 Hr,Valid
2019-12-06 23:00:00,Hanoi,PM2.5 - Principal,2019,12,6,23,99.2,174,Unhealthy,105.0,UG/M3,1 Hr,Valid
2019-12-07 00:00:00,Hanoi,PM2.5 - Principal,2019,12,7,0,104.6,176,Unhealthy,110.0,UG/M3,1 Hr,Valid
2019-12-07 01:00:00,Hanoi,PM2.5 - Principal,2019,12,7,1,116.8,183,Unhealthy,129.0,UG/M3,1 Hr,Valid
2019-12-07 02:00:00,Hanoi,PM2.5 - Principal,2019,12,7,2,92.9,170,Unhealthy,69.0,UG/M3,1 Hr,Valid
2019-12-07 03:00:00,Hanoi,PM2.5 - Principal,2019,12,7,3,79.9,164,Unhealthy,67.0,UG/M3,1 Hr,Valid
